file_id,file_name,source,source_url,license,label,category,event_type,duration_seconds,sample_rate,channels,file_format,quality_rating,usable_for_training,has_url,category_display
96bba299-a429-403c-95aa-a8248f96ed42,freesound_842649_hail_Hail_1.mp3,Freesound,https://freesound.org/people/heklei/sounds/842649/,CC0 1.0,normal_environment,environment,hail,38.4703,48000.0,2.0,wav,,review_required,True,Environment
b8895e24-3472-49dd-9e7a-09afe38464c6,freesound_503279_hail_Rain_and_hail_fall_on_ground_outside.mp3,Freesound,https://freesound.org/people/khenshom/sounds/503279/,CC0 1.0,normal_environment,environment,hail,40.0,48000.0,2.0,wav,,review_required,True,Environment
be131f1c-53f2-4212-b76d-6f482a34b0a0,freesound_475841_hail_heavy_rain_with_huge_thunder_nearby.mp3,Freesound,https://freesound.org/people/rionka/sounds/475841/,CC0 1.0,normal_environment,environment,hail,12.3667,44100.0,2.0,wav,,review_required,True,Environment
c2f73876-2c1e-4b57-a765-2f48b26215af,freesound_475842_hail_rain1.wav.mp3,Freesound,https://freesound.org/people/rionka/sounds/475842/,CC0 1.0,normal_environment,environment,hail,2.3,44100.0,2.0,wav,,review_required,True,Environment
321e258f-d8a4-4133-a98f-a0202333f394,freesound_808180_ice_cream_truck_bell_Ice_cream_Truck_at_Park_Playground.mp3,Freesound,https://freesound.org/people/fudgealtoid/sounds/808180/,CC BY 4.0,normal_environment,environment,ice_cream_truck_bell,70.1475,44100.0,2.0,m4a,,review_required,True,Environment
3a9dbc85-4c57-45cf-b464-8d8fa5069f59,freesound_846171_ice_cream_truck_bell_Ice_cream_truck_chiptune__C_major__144BPM_.mp3,Freesound,https://freesound.org/people/chungus43A/sounds/846171/,CC0 1.0,normal_environment,environment,ice_cream_truck_bell,26.6851,44100.0,2.0,mp3,,review_required,True,Environment
3ef4c28f-9a8f-47ba-a9bf-d839154dc366,freesound_491902_ice_cream_truck_bell_icecream_truck_dry.wav.mp3,Freesound,https://freesound.org/people/stib/sounds/491902/,CC0 1.0,normal_environment,environment,ice_cream_truck_bell,42.2535,48000.0,2.0,wav,,review_required,True,Environment
4f88b6f3-f52c-43d8-b628-063d044c10c3,freesound_491901_ice_cream_truck_bell_icecream_truck_reverb.wav.mp3,Freesound,https://freesound.org/people/stib/sounds/491901/,CC0 1.0,normal_environment,environment,ice_cream_truck_bell,42.2535,48000.0,2.0,wav,,review_required,True,Environment
5f2e6427-8b9c-46ed-a53b-062ef7dba581,freesound_60608_ice_cream_truck_bell_icecreamtruck.mp3.mp3,Freesound,https://freesound.org/people/morgantj/sounds/60608/,CC BY 4.0,normal_environment,environment,ice_cream_truck_bell,15.5047,44100.0,2.0,mp3,,review_required,True,Environment
963bc574-e2d6-4fc7-93d1-734150c9f7a3,freesound_171249_ice_cream_truck_bell_IcecreamVan.mp3,Freesound,https://freesound.org/people/Oddworld/sounds/171249/,CC0 1.0,normal_environment,environment,ice_cream_truck_bell,22.0695,44100.0,2.0,aiff,,review_required,True,Environment
96944c03-430f-4f23-826c-5de91050012e,freesound_193758_ice_cream_truck_bell_Location_Ice_Cream_Van.WAV.mp3,Freesound,https://freesound.org/people/jamesrodavidson/sounds/193758/,CC BY 3.0,normal_environment,environment,ice_cream_truck_bell,13.5058,48000.0,2.0,wav,,review_required,True,Environment
aba436aa-97d6-4bef-b4fc-3be880b3be83,freesound_574093_ice_cream_truck_bell_Ice_Cream_truck_music_jingle_weird_172s_DUFFERIN_GROVE_190903.flac.mp3,Freesound,https://freesound.org/people/TRP/sounds/574093/,CC0 1.0,normal_environment,environment,ice_cream_truck_bell,75.5354,48000.0,2.0,flac,,review_required,True,Environment
ae324964-c338-4e51-bcce-d31301021bb2,freesound_193807_ice_cream_truck_bell_Location_Ice_Cream_Van_2.WAV.mp3,Freesound,https://freesound.org/people/jamesrodavidson/sounds/193807/,CC BY 3.0,normal_environment,environment,ice_cream_truck_bell,19.8967,48000.0,2.0,wav,,review_required,True,Environment
c66b2e96-ba61-473b-b59d-b43a07734245,freesound_846364_ice_cream_truck_bell_Ice_Cream_Truck_2.mp3,Freesound,https://freesound.org/people/Filmscore/sounds/846364/,CC0 1.0,normal_environment,environment,ice_cream_truck_bell,71.4463,48000.0,1.0,wav,,review_required,True,Environment
d36bdf18-b090-404e-8bdb-15db1015db36,freesound_674237_ice_cream_truck_bell_Ice_Cream_Truck.wav.mp3,Freesound,https://freesound.org/people/Kevin.Gamble.Audio/sounds/674237/,CC0 1.0,normal_environment,environment,ice_cream_truck_bell,64.498,96000.0,2.0,wav,,review_required,True,Environment
d884c9aa-b7a5-40c8-a9aa-03863ad66cd7,freesound_846354_ice_cream_truck_bell_NES_Chiptune_-_Turkey_in_the_Straw__144BPM_loop_.mp3,Freesound,https://freesound.org/people/chungus43A/sounds/846354/,CC BY 4.0,normal_environment,environment,ice_cream_truck_bell,25.5358,44100.0,1.0,mp3,,review_required,True,Environment
307c00c7-98be-498a-ae1a-ca0aa5c563cc,freesound_683019_indoor_construction_renovation_Renovation_drill_2.wav.mp3,Freesound,https://freesound.org/people/eee.dsplab/sounds/683019/,CC BY 4.0,normal_environment,environment,indoor_construction_renovation,30.0,44100.0,1.0,wav,,review_required,True,Environment
4b73012b-6f09-424e-923b-a22e85a49b0d,freesound_419187_indoor_construction_renovation_14GNechvatalovaJ-hammer-drill.wav.mp3,Freesound,https://freesound.org/people/14GPanskaNechvatalova_Jana/sounds/419187/,CC0 1.0,normal_environment,environment,indoor_construction_renovation,56.0,48000.0,2.0,wav,,review_required,True,Environment
7c283476-a638-4210-9076-2ae23e86ee59,freesound_744562_indoor_construction_renovation_Drilling_noises_next_door_from_inside_apartment.mp3,Freesound,https://freesound.org/people/khenshom/sounds/744562/,CC0 1.0,normal_environment,environment,indoor_construction_renovation,74.0227,48000.0,2.0,wav,,review_required,True,Environment
e554df02-c421-4456-8fdd-ea908a9a4725,freesound_683018_indoor_construction_renovation_Renovation_drill_1.wav.mp3,Freesound,https://freesound.org/people/eee.dsplab/sounds/683018/,CC BY 4.0,normal_environment,environment,indoor_construction_renovation,30.0,44100.0,1.0,wav,,review_required,True,Environment
048d835d-47a1-4b09-8fee-48bd952c76f7,freesound_425636_lawn_mower_lawn_mower_electric_engine_mowing_long_cuts_multiple_use_mono_4061.wav.mp3,Freesound,https://freesound.org/people/Soundholder/sounds/425636/,CC BY 3.0,normal_environment,environment,lawn_mower,61.8667,96000.0,1.0,wav,,review_required,True,Environment
1de60f80-265e-4f73-8827-93a939305f3d,freesound_705228_lawn_mower_to_cut_and_drag_the_grass_with_a_knife_and_sickle.aif.mp3,Freesound,https://freesound.org/people/hadescolossus/sounds/705228/,CC0 1.0,normal_environment,environment,lawn_mower,6.40871,44100.0,2.0,aiff,,review_required,True,Environment
31c62566-eac2-4549-b0ca-acf304c5042f,freesound_707533_lawn_mower_Lawnmower_Start_and_stop.wav.mp3,Freesound,https://freesound.org/people/LiezelDippenaar/sounds/707533/,CC0 1.0,normal_environment,environment,lawn_mower,20.9986,48000.0,2.0,wav,,review_required,True,Environment
377adc7e-f1dd-41d5-922c-735705e50180,freesound_240904_lawn_mower_Mower_Approaches.mp3.mp3,Freesound,https://freesound.org/people/Yap_Audio_Production/sounds/240904/,CC BY 4.0,normal_environment,environment,lawn_mower,30.0288,44100.0,2.0,mp3,,review_required,True,Environment
56fc4f56-d7b7-4a73-abef-812198804111,freesound_766166_lawn_mower_Lawnmower_starting.mp3,Freesound,https://freesound.org/people/mernantau/sounds/766166/,CC0 1.0,normal_environment,environment,lawn_mower,49.8702,44100.0,2.0,wav,,review_required,True,Environment
5c0fef69-8a4f-4ba0-acca-356af5545e50,freesound_322919_lawn_mower_Mowing_lawn_w__push_reel_mower.mp3,Freesound,https://freesound.org/people/jedspear/sounds/322919/,CC0 1.0,normal_environment,environment,lawn_mower,31.7318,48000.0,2.0,wav,,review_required,True,Environment
63503291-aeee-42d4-a22c-29d4a6bafe72,freesound_620431_lawn_mower_Lawnmower_Cutting_Grass_1.wav.mp3,Freesound,https://freesound.org/people/F.M.Audio/sounds/620431/,CC BY 4.0,normal_environment,environment,lawn_mower,76.1259,96000.0,1.0,wav,,review_required,True,Environment
75a3ac0e-f1a4-4605-962a-df6866606dc1,freesound_435862_lawn_mower_Slicer_Trimmer.mp3,Freesound,https://freesound.org/people/dersuperanton/sounds/435862/,CC BY 4.0,normal_environment,environment,lawn_mower,7.96767,48000.0,2.0,wav,,review_required,True,Environment
918ea8c6-63b8-49b3-91e1-177f5a019931,freesound_707534_lawn_mower_Lawnmower_cutting_grass.wav.mp3,Freesound,https://freesound.org/people/LiezelDippenaar/sounds/707534/,CC0 1.0,normal_environment,environment,lawn_mower,24.9863,48000.0,2.0,wav,,review_required,True,Environment
956e0c2c-0986-48f5-99e9-d4a318ac7fcc,freesound_769493_lawn_mower_machine_garden_grass_strimmer_lawnmower_outside_residential.mp3,Freesound,https://freesound.org/people/jerry.berumen/sounds/769493/,CC BY 4.0,normal_environment,environment,lawn_mower,83.1147,48000.0,2.0,wav,,review_required,True,Environment
971807cc-be98-4a2c-b312-a0da034bd9fd,freesound_100266_lawn_mower_grass_lawn_trimmer_mower.wav.mp3,Freesound,https://freesound.org/people/Tomlija/sounds/100266/,CC BY 3.0,normal_environment,environment,lawn_mower,75.0859,44100.0,1.0,wav,,review_required,True,Environment
98270d0c-ea26-48cc-b900-6effe72bfd40,freesound_240903_lawn_mower_Ride-on_mower_starts__passes___idles_.mp3.mp3,Freesound,https://freesound.org/people/Yap_Audio_Production/sounds/240903/,CC BY 4.0,normal_environment,environment,lawn_mower,38.6754,44100.0,2.0,mp3,,review_required,True,Environment
a272b0bc-f812-4ade-877a-e9997c8b7569,freesound_431478_lawn_mower_Mower_Close_Startup_Idle_Shutoff.mp3,Freesound,https://freesound.org/people/KieranKeegan/sounds/431478/,CC0 1.0,normal_environment,environment,lawn_mower,12.336,96000.0,2.0,wav,,review_required,True,Environment
b1555844-9615-4c1d-adb7-735814b1617f,freesound_640713_lawn_mower_Ambience_-_Urban_Garden.m4a.mp3,Freesound,https://freesound.org/people/ashwelynsstash/sounds/640713/,CC0 1.0,normal_environment,environment,lawn_mower,60.697,44100.0,1.0,m4a,,review_required,True,Environment
c000b5c0-ee8c-47cf-a88d-e8951ff4e32d,freesound_245790_lawn_mower_Lawn.Mower_with.Shut.Off.wav.mp3,Freesound,https://freesound.org/people/DslainteC/sounds/245790/,CC0 1.0,normal_environment,environment,lawn_mower,45.6,44100.0,2.0,wav,,review_required,True,Environment
e12252e6-f909-4e9b-bcc9-946fc9273e74,freesound_431477_lawn_mower_LawnMower_Idle_Close.mp3,Freesound,https://freesound.org/people/KieranKeegan/sounds/431477/,CC0 1.0,normal_environment,environment,lawn_mower,30.912,96000.0,2.0,wav,,review_required,True,Environment
1f322501-7d79-4c5a-aa4d-ec724c759660,freesound_542746_leaf_blower_170339_Berno_Smit_Leaf_blower.wav.mp3,Freesound,https://freesound.org/people/BGS117/sounds/542746/,CC BY 3.0,normal_environment,environment,leaf_blower,21.1087,48000.0,2.0,wav,,review_required,True,Environment
d0b72bfa-03c2-48da-9b90-214ff23a1054,freesound_628358_leaf_blower_Laubblaeser_001.wav.mp3,Freesound,https://freesound.org/people/Martina_Leitschuh/sounds/628358/,CC0 1.0,normal_environment,environment,leaf_blower,20.6698,44100.0,2.0,wav,,review_required,True,Environment
dfa26944-4fa7-4b4c-9aec-535a9099b612,freesound_811353_leaf_blower_250607_05h57ish_City_worker_electric_leaf_blower.mp3,Freesound,https://freesound.org/people/Sadiquecat/sounds/811353/,CC0 1.0,normal_environment,environment,leaf_blower,39.3681,192000.0,1.0,wav,,review_required,True,Environment
395aeced-e81e-461a-bf0c-3194101be291,freesound_850592_leaf_sweeping_broom_Sweeping_the_leaves_of_the_street_with_a_big_broom.mp3,Freesound,https://freesound.org/people/jaziel_.arroyo/sounds/850592/,CC0 1.0,normal_environment,environment,leaf_sweeping_broom,7.696,48000.0,1.0,wav,,review_required,True,Environment
4fac19fe-dc0f-4d30-b4f5-af4e54c525df,freesound_764462_leaf_sweeping_broom_Broom_sweeping.mp3,Freesound,https://freesound.org/people/CarikaDarvall/sounds/764462/,CC0 1.0,normal_environment,environment,leaf_sweeping_broom,19.5,48000.0,2.0,wav,,review_required,True,Environment
5591952a-6221-4f73-b1ac-184cd6ebdb2b,freesound_588634_leaf_sweeping_broom_2021-09-09-sweeping-roof-001.wav.mp3,Freesound,https://freesound.org/people/ilmari_freesound/sounds/588634/,CC0 1.0,normal_environment,environment,leaf_sweeping_broom,40.1476,96000.0,2.0,wav,,review_required,True,Environment
7a85a989-cce6-4272-9be7-0be87f125071,freesound_588633_leaf_sweeping_broom_2021-09-09-sweeping-roof-002.wav.mp3,Freesound,https://freesound.org/people/ilmari_freesound/sounds/588633/,CC0 1.0,normal_environment,environment,leaf_sweeping_broom,13.1221,96000.0,2.0,wav,,review_required,True,Environment
7c85e4b7-4c89-4310-8d61-5468ebd5fb88,freesound_733103_leaf_sweeping_broom_sweeping_steps_wrought_iron_railing.mp3,Freesound,https://freesound.org/people/itinerantmonk108/sounds/733103/,CC0 1.0,normal_environment,environment,leaf_sweeping_broom,58.384,48000.0,1.0,wav,,review_required,True,Environment
a6821bd1-2ddd-4a39-ae80-a7c141fa78d0,freesound_588632_leaf_sweeping_broom_2021-09-09-sweeping-roof-003.wav.mp3,Freesound,https://freesound.org/people/ilmari_freesound/sounds/588632/,CC0 1.0,normal_environment,environment,leaf_sweeping_broom,31.3449,96000.0,2.0,wav,,review_required,True,Environment
0c70e882-45d8-4ced-a3ad-4bc3561be377,freesound_328842_male_shouting_voice_hey_give_it_back.wav.mp3,Freesound,https://freesound.org/people/deleted_user_958643/sounds/328842/,CC0 1.0,normal_environment,environment,male_shouting_voice,7.41587,44100.0,2.0,wav,,review_required,True,Environment
23174951-3f5f-45ae-8e21-104a89f445bd,freesound_623449_male_shouting_voice_Kingly_Yell_-_NO_reverb.wav.mp3,Freesound,https://freesound.org/people/WelvynZPorterSamples/sounds/623449/,CC0 1.0,normal_environment,environment,male_shouting_voice,5.94061,44100.0,2.0,wav,,review_required,True,Environment
3d1f52a2-89fb-42cb-ab79-0ad3063f043c,freesound_184676_male_shouting_voice_Angry_Man.flac.mp3,Freesound,https://freesound.org/people/qubodup/sounds/184676/,CC BY 4.0,normal_environment,environment,male_shouting_voice,10.8625,96000.0,2.0,flac,,review_required,True,Environment
7aae393b-3e6b-4b26-85a9-13b27eb92f05,freesound_623448_male_shouting_voice_Kingly_Yell_-_WITH_reverb.wav.mp3,Freesound,https://freesound.org/people/WelvynZPorterSamples/sounds/623448/,CC0 1.0,normal_environment,environment,male_shouting_voice,7.12873,44100.0,2.0,wav,,review_required,True,Environment
87528449-9ed8-4d73-a22d-d01279e9c910,freesound_623440_male_shouting_voice__HA___-_WITH_reverb.wav.mp3,Freesound,https://freesound.org/people/WelvynZPorterSamples/sounds/623440/,CC0 1.0,normal_environment,environment,male_shouting_voice,5.34655,44100.0,2.0,wav,,review_required,True,Environment
993cec4d-6562-4105-aaea-3426d0a819a8,freesound_623441_male_shouting_voice__HA___-_NO_reverb.wav.mp3,Freesound,https://freesound.org/people/WelvynZPorterSamples/sounds/623441/,CC0 1.0,normal_environment,environment,male_shouting_voice,2.37626,44100.0,2.0,wav,,review_required,True,Environment
ac9e6ac2-a7a1-402b-be75-a9d79fec90f1,freesound_621822_male_shouting_voice__Not_possible__this_can_t_be___-_WITH_reverb.wav.mp3,Freesound,https://freesound.org/people/WelvynZPorterSamples/sounds/621822/,CC0 1.0,normal_environment,environment,male_shouting_voice,7.72279,44100.0,2.0,wav,,review_required,True,Environment
b0e7a57a-aba5-4e43-b63c-4d740bfc8126,freesound_184677_male_shouting_voice_Angry_Beast.flac.mp3,Freesound,https://freesound.org/people/qubodup/sounds/184677/,CC BY 4.0,normal_environment,environment,male_shouting_voice,21.725,96000.0,2.0,flac,,review_required,True,Environment
b3ac238f-4bd0-4a58-9f3a-d9501ef48530,freesound_368824_male_shouting_voice_man_screaming_HEY_breaking_voice.wav.mp3,Freesound,https://freesound.org/people/klankbeeld/sounds/368824/,CC BY 4.0,normal_environment,environment,male_shouting_voice,0.859437,96000.0,1.0,wav,,review_required,True,Environment
c4cf95d4-3546-4598-a935-b988f3f58f6b,freesound_623447_male_shouting_voice__Hold__Shield_to_shield__shoulder_to_shoulder___-_NO_reverb.wav.mp3,Freesound,https://freesound.org/people/WelvynZPorterSamples/sounds/623447/,CC0 1.0,normal_environment,environment,male_shouting_voice,5.94061,44100.0,2.0,wav,,review_required,True,Environment
cabe2a45-677f-4d77-80a3-f78408a066f6,freesound_623446_male_shouting_voice__Hold__Shield_to_shield__shoulder_to_shoulder___-_WITH_reverb.wav.mp3,Freesound,https://freesound.org/people/WelvynZPorterSamples/sounds/623446/,CC0 1.0,normal_environment,environment,male_shouting_voice,11.8812,44100.0,2.0,wav,,review_required,True,Environment
cc04ade4-cef9-4c3c-8d81-88efdfa59896,freesound_221670_male_shouting_voice_Ich_koennt_kotzen.wav.mp3,Freesound,https://freesound.org/people/tontoepfer/sounds/221670/,CC0 1.0,normal_environment,environment,male_shouting_voice,2.6209,48000.0,1.0,wav,,review_required,True,Environment
fdf2e082-7f1d-497d-b653-2d62a0edb453,freesound_621823_male_shouting_voice__Not_possible__this_can_t_be___-_NO_reverb.wav.mp3,Freesound,https://freesound.org/people/WelvynZPorterSamples/sounds/621823/,CC0 1.0,normal_environment,environment,male_shouting_voice,5.34655,44100.0,2.0,wav,,review_required,True,Environment
06437cc6-1095-4566-8b87-456d9a704e32,freesound_425850_passing_bus_Renault_Master_F3500_dCi135_Exterior_Passby_Slow_Speed_Low_RPM_Mono_Follow.wav.mp3,Freesound,https://freesound.org/people/Soundholder/sounds/425850/,CC BY 3.0,normal_environment,environment,passing_bus,14.4213,96000.0,1.0,wav,,review_required,True,Environment
6ededce9-8008-4a81-b645-2495b7e9327e,freesound_648786_passing_bus_Cars_and_trucks_passing_by_on_a_wet_road.mp3,Freesound,https://freesound.org/people/klau78/sounds/648786/,CC0 1.0,normal_environment,environment,passing_bus,93.7333,96000.0,2.0,wav,,review_required,True,Environment
042ad56f-beec-46dd-999e-c4d3706cf54c,freesound_441881_passing_cars_car_passing_by.wav.mp3,Freesound,https://freesound.org/people/brunobegot/sounds/441881/,CC0 1.0,normal_environment,environment,passing_cars,50.824,48000.0,2.0,wav,,review_required,True,Environment
1eb63bad-21cf-4a16-a082-a14b573a8a7d,freesound_819489_passing_cars_Car_Passing_City.mp3,Freesound,https://freesound.org/people/SoundReality/sounds/819489/,CC BY-NC 4.0,normal_environment,environment,passing_cars,12.0,192000.0,2.0,wav,,review_required,True,Environment
2913e501-aebf-4f72-beac-b61b6348fcb9,freesound_582965_passing_cars_AMBTraf_Ambience_estate_traffic_birds__voices_BY_SKY_SOUND_LIBRARY.wav.mp3,Freesound,https://freesound.org/people/SFXAFRIK/sounds/582965/,CC BY 4.0,normal_environment,environment,passing_cars,76.2964,96000.0,2.0,wav,,review_required,True,Environment
48cebc10-10a7-4184-8d24-55b585e661bd,freesound_555249_passing_cars_single_car_on_wet_country_road_with_birds_in_background_sound_effect.mp3,Freesound,https://freesound.org/people/Garuda1982/sounds/555249/,CC BY 4.0,normal_environment,environment,passing_cars,36.5476,192000.0,2.0,wav,,review_required,True,Environment
56246725-b53c-446f-93d5-1e379cdc9ea7,freesound_819486_passing_cars_Car_Passing_City_3.mp3,Freesound,https://freesound.org/people/SoundReality/sounds/819486/,CC BY-NC 4.0,normal_environment,environment,passing_cars,12.5,192000.0,2.0,wav,,review_required,True,Environment
5c15a69f-6bbc-40ef-9471-2b772c017780,freesound_828205_passing_cars_Traffic_Passing_By.mp3,Freesound,https://freesound.org/people/IENBA/sounds/828205/,CC0 1.0,normal_environment,environment,passing_cars,13.1426,48000.0,2.0,wav,,review_required,True,Environment
6031556f-488d-41dc-9881-4f923c6fbfcd,freesound_128124_passing_cars_Car_passing_by.wav.mp3,Freesound,https://freesound.org/people/1pjladd2/sounds/128124/,CC0 1.0,normal_environment,environment,passing_cars,13.24,48000.0,2.0,wav,,review_required,True,Environment
660495ce-470d-4737-959c-53706295249c,freesound_517364_passing_cars_FXSaSc_Kettler_Kettcar_15_Pass_By_Slow.mp3,Freesound,https://freesound.org/people/Profispiesser/sounds/517364/,CC0 1.0,normal_environment,environment,passing_cars,17.8427,48000.0,2.0,wav,,review_required,True,Environment
707a8db9-0caa-4cbc-a9d7-0add4b434107,freesound_819488_passing_cars_Car_Passing_City_5.mp3,Freesound,https://freesound.org/people/SoundReality/sounds/819488/,CC BY-NC 4.0,normal_environment,environment,passing_cars,12.0,192000.0,2.0,wav,,review_required,True,Environment
72437d1d-83c7-4109-bc08-7f20cc928bed,freesound_819485_passing_cars_Car_Passing_City_2.mp3,Freesound,https://freesound.org/people/SoundReality/sounds/819485/,CC BY-NC 4.0,normal_environment,environment,passing_cars,14.0,192000.0,2.0,wav,,review_required,True,Environment
736f8f1b-0d44-4cc6-a0c8-a63ce5e9b228,freesound_819487_passing_cars_Car_Passing_City_4.mp3,Freesound,https://freesound.org/people/SoundReality/sounds/819487/,CC BY-NC 4.0,normal_environment,environment,passing_cars,33.0,192000.0,2.0,wav,,review_required,True,Environment
7fb09248-5617-45a3-8ba1-1c9a284961d8,freesound_462862_passing_cars_Passing_Car__Wet_road_.mp3,Freesound,https://freesound.org/people/Breviceps/sounds/462862/,CC0 1.0,normal_environment,environment,passing_cars,5.75983,48000.0,2.0,wav,,review_required,True,Environment
a7a6b3f0-c312-40fc-b2ef-feb9ffc75f7d,freesound_613963_passing_cars_single_car_drives_by_on_a_wet_country_road_field_recording.mp3,Freesound,https://freesound.org/people/Garuda1982/sounds/613963/,CC0 1.0,normal_environment,environment,passing_cars,39.6607,192000.0,2.0,wav,,review_required,True,Environment
f406287e-db56-4804-bc6c-5aa2234bf25c,freesound_517366_passing_cars_FXSaSc_Kettler_Kettcar_14_Pass_By_Fast.mp3,Freesound,https://freesound.org/people/Profispiesser/sounds/517366/,CC0 1.0,normal_environment,environment,passing_cars,14.0,48000.0,2.0,wav,,review_required,True,Environment
73a18427-f201-4b89-ad1b-404080afb153,freesound_251008_passing_motorcycle_motor.wav.mp3,Freesound,https://freesound.org/people/GildaCuevas/sounds/251008/,CC BY 3.0,normal_environment,environment,passing_motorcycle,3.28523,48000.0,2.0,wav,,review_required,True,Environment
7f345b5e-758f-40ef-b309-d544012070fc,freesound_554486_passing_motorcycle_motorcycles_two__pass_40_km_001_150809_01.wav.mp3,Freesound,https://freesound.org/people/klankbeeld/sounds/554486/,CC BY 4.0,normal_environment,environment,passing_motorcycle,14.956,48000.0,2.0,wav,,review_required,True,Environment
ebc83109-0ca0-441e-820b-c41c8702e745,freesound_484486_passing_motorcycle_Motorbike_Passing_By.mp3,Freesound,https://freesound.org/people/JPBILLINGSLEYJR/sounds/484486/,CC0 1.0,normal_environment,environment,passing_motorcycle,16.38,44100.0,1.0,wav,,review_required,True,Environment
23eb908e-2733-4450-842e-f67ab205707f,freesound_537238_passing_truck_Car_passing_-_right_to_left.mp3,Freesound,https://freesound.org/people/GeorgeHopkins/sounds/537238/,CC BY 4.0,normal_environment,environment,passing_truck,9.23757,44100.0,2.0,wav,,review_required,True,Environment
29173da5-e701-4ff9-a9f3-48b4db500058,freesound_335896_passing_truck_06342_slow_truck_drive-by.wav.mp3,Freesound,https://freesound.org/people/Robinhood76/sounds/335896/,CC BY-NC 4.0,normal_environment,environment,passing_truck,7.6698,44100.0,2.0,wav,,review_required,True,Environment
3b0788eb-1a34-44fd-b523-c6abb1333921,freesound_534931_passing_truck_Noisy_truck.wav.mp3,Freesound,https://freesound.org/people/spurioustransients/sounds/534931/,CC0 1.0,normal_environment,environment,passing_truck,19.3588,44100.0,2.0,wav,,review_required,True,Environment
5b15bfb8-b22b-41cc-8159-ae42d325f0c3,freesound_153407_passing_truck_Truck_vibration_of_the_road__passing_by_in_the_desert_of_Atacama__Chile_.mp3,Freesound,https://freesound.org/people/felix.blume/sounds/153407/,CC0 1.0,normal_environment,environment,passing_truck,60.8329,48000.0,1.0,wav,,review_required,True,Environment
5f8c4b72-c91d-47f7-887d-d1f5c0ca9d41,freesound_442528_passing_truck_small_truck_passes_by.mp3,Freesound,https://freesound.org/people/AdrianoAnjos/sounds/442528/,CC0 1.0,normal_environment,environment,passing_truck,12.2066,48000.0,2.0,wav,,review_required,True,Environment
7e502e3d-30d1-43c1-9c23-6cbbe4767034,freesound_257031_passing_truck_Vehicle_passing_-_driving_car_-_lorry_-_van_-_bus_-_tractor_-_truck.mp3,Freesound,https://freesound.org/people/Jagadamba/sounds/257031/,CC BY 4.0,normal_environment,environment,passing_truck,12.3404,44100.0,2.0,wav,,review_required,True,Environment
85d8af4b-5e04-4319-9f79-0ffce5687275,freesound_257034_passing_truck_Vehicle_passing_-_driving_car_-_lorry_-_van_-_bus_-_tractor_-_truck.mp3,Freesound,https://freesound.org/people/Jagadamba/sounds/257034/,CC BY 4.0,normal_environment,environment,passing_truck,4.58197,44100.0,2.0,wav,,review_required,True,Environment
c7e4bb2d-7da3-43da-9c65-f19eefe86914,freesound_257028_passing_truck_Vehicle_passing_-_driving_car_-_lorry_-_van_-_bus_-_tractor_-_truck.mp3,Freesound,https://freesound.org/people/Jagadamba/sounds/257028/,CC BY 4.0,normal_environment,environment,passing_truck,9.16392,44100.0,2.0,wav,,review_required,True,Environment
d15c9ad1-d3d1-4caf-852d-b03fe9f22579,freesound_135209_passing_truck_Subway_Underground_The_Tube_The_Metro.mp3,Freesound,https://freesound.org/people/Syphon64/sounds/135209/,CC0 1.0,normal_environment,environment,passing_truck,141.781,16000.0,2.0,wav,,review_required,True,Environment
dda500ba-bae4-4b43-9e28-ba91db57d2fc,freesound_257030_passing_truck_Vehicle_passing_-_driving_car_-_lorry_-_van_-_bus_-_tractor_-_truck.mp3,Freesound,https://freesound.org/people/Jagadamba/sounds/257030/,CC BY 4.0,normal_environment,environment,passing_truck,25.4835,44100.0,2.0,wav,,review_required,True,Environment
e2ffee73-9ce3-41d7-a50c-1db3cb7b9128,freesound_257033_passing_truck_Vehicle_passing_-_driving_car_-_lorry_-_van_-_bus_-_tractor_-_truck.mp3,Freesound,https://freesound.org/people/Jagadamba/sounds/257033/,CC BY 4.0,normal_environment,environment,passing_truck,15.6212,44100.0,2.0,wav,,review_required,True,Environment
eeea72f0-05c0-4bfa-ae85-decd9c775038,freesound_135208_passing_truck_Mercedes_Benz_709D_Mini_Bus.Driving_On_Hard_Icy_Road.mp3,Freesound,https://freesound.org/people/Syphon64/sounds/135208/,CC0 1.0,normal_environment,environment,passing_truck,126.409,16000.0,2.0,wav,,review_required,True,Environment
ef6882a0-30ed-4e74-91f8-0ab21256a746,freesound_257029_passing_truck_Vehicle_passing_-_driving_car_-_lorry_-_van_-_bus_-_tractor_-_truck.mp3,Freesound,https://freesound.org/people/Jagadamba/sounds/257029/,CC BY 4.0,normal_environment,environment,passing_truck,31.2424,44100.0,2.0,wav,,review_required,True,Environment
4c41a3a3-ba09-4a22-96c8-566c0822d05b,freesound_445952_people_talking_nearby_Crowd_young_people_through_window.wav.mp3,Freesound,https://freesound.org/people/Swisscomedy/sounds/445952/,CC0 1.0,normal_environment,environment,people_talking_nearby,75.68,48000.0,2.0,wav,,review_required,True,Environment
4fa86852-9b31-4d38-8171-9bef72c5eb59,freesound_534479_people_talking_nearby_city_street_cafe_outside_seating_area.wav.mp3,Freesound,https://freesound.org/people/Vital_Sounds/sounds/534479/,CC0 1.0,normal_environment,environment,people_talking_nearby,39.203,44100.0,2.0,wav,,review_required,True,Environment
